"","state","county_name","rep_county2012","rep_county2016","swingrep","state_po","unemp"
"1175","LOUISIANA","st. martin",0.615460228836551,0.65526213592233,0.0398019070857791,"LA",NA
"1176","LOUISIANA","st. mary",0.587351945854484,0.627660969532718,0.0403090236782345,"LA",NA
"1177","LOUISIANA","st. tammany",0.750411861614498,0.730874975882693,-0.0195368857318041,"LA",NA
"1178","LOUISIANA","tangipahoa",0.630551508014132,0.647874694749695,0.0173231867355627,"LA",NA
"1179","LOUISIANA","tensas",0.437411095305832,0.463893249607535,0.0264821543017031,"LA",NA
"1180","LOUISIANA","terrebonne",0.696795068609622,0.726763258611263,0.0299681900016411,"LA",NA
"1181","LOUISIANA","union",0.702303548207319,0.731778960895906,0.0294754126885867,"LA",NA
"1182","LOUISIANA","vermilion",0.756793532636971,0.78273252184769,0.0259389892107191,"LA",NA
"1183","LOUISIANA","vernon",0.778347213324792,0.809895989899597,0.0315487765748054,"LA",NA
"1184","LOUISIANA","washington",0.634949679780421,0.674039080953403,0.0390894011729827,"LA",NA
"1185","LOUISIANA","webster",0.619026933101651,0.636098098649766,0.0170711655481151,"LA",NA
"1186","LOUISIANA","west baton rouge",0.541881947706278,0.544918187539333,0.00303623983305457,"LA",NA
"1187","LOUISIANA","west carroll",0.797713280562885,0.83420886740912,0.0364955868462348,"LA",NA
"1188","LOUISIANA","west feliciana",0.563787432923663,0.584583548887739,0.0207961159640764,"LA",NA
"1189","LOUISIANA","winn",0.694980104071013,0.72316384180791,0.0281837377368964,"LA",NA
"1190","MAINE","androscoggin",0.420566758730279,0.507670725346666,0.0871039666163876,"ME",NA
"1191","MAINE","aroostook",0.448789131718842,0.553295153431917,0.104506021713075,"ME",0.0699183673469388
"1192","MAINE","cumberland",0.353027731307926,0.335872842193484,-0.0171548891144424,"ME",NA
"1193","MAINE","franklin",0.391168161159563,0.480228044638525,0.0890598834789623,"ME",0.0599795918367347
"1194","MAINE","hancock",0.400142861781227,0.426548397136632,0.0264055353554058,"ME",NA
"1195","MAINE","kennebec",0.417641778351733,0.478416505558241,0.0607747272065076,"ME",NA
"1196","MAINE","knox",0.373770788960892,0.395213202574848,0.0214424136139559,"ME",NA
"1197","MAINE","lincoln",0.428722840487546,0.452355485281124,0.0236326447935772,"ME",NA
"1198","MAINE","maine uocava",0.280943025540275,0.162568991470146,-0.11837403407013,"ME",NA
"1199","MAINE","oxford",0.407749830047587,0.519534630300311,0.111784800252724,"ME",NA
"1200","MAINE","penobscot",0.472757612604455,0.516786689843556,0.044029077239101,"ME",NA
"1201","MAINE","piscataquis",0.505862646566164,0.588760618601612,0.0828979720354477,"ME",NA
"1202","MAINE","sagadahoc",0.405357314609984,0.430421909696521,0.0250645950865375,"ME",NA
